INFO:    underlay of /usr/bin/nvidia-smi required more than 50 (517) bind mounts
Args parsed!
Beginning training
Beginning epoch 1
Epoch 8, Bag number 900, Training Loss 0.02853, Training Accuracy = 0.99111
Epoch 8, Bag number 1000, Training Loss 0.02652, Training Accuracy = 0.99200
Beginning epoch 9
Epoch 9, Bag number 100, Training Loss 0.00339, Training Accuracy = 1.00000
Epoch 9, Bag number 200, Training Loss 0.00236, Training Accuracy = 1.00000
Epoch 9, Bag number 300, Training Loss 0.02590, Training Accuracy = 0.99000
Epoch 9, Bag number 400, Training Loss 0.03845, Training Accuracy = 0.99000
Epoch 9, Bag number 500, Training Loss 0.04069, Training Accuracy = 0.98800
Epoch 9, Bag number 600, Training Loss 0.03722, Training Accuracy = 0.98833
Epoch 9, Bag number 700, Training Loss 0.03580, Training Accuracy = 0.98857
Epoch 9, Bag number 800, Training Loss 0.03525, Training Accuracy = 0.98875
Epoch 9, Bag number 900, Training Loss 0.03163, Training Accuracy = 0.99000
Epoch 9, Bag number 1000, Training Loss 0.02897, Training Accuracy = 0.99100
Beginning epoch 10
Epoch 10, Bag number 100, Training Loss 0.00702, Training Accuracy = 1.00000
Epoch 10, Bag number 200, Training Loss 0.00396, Training Accuracy = 1.00000
Epoch 10, Bag number 300, Training Loss 0.01049, Training Accuracy = 0.99667
Epoch 10, Bag number 400, Training Loss 0.02022, Training Accuracy = 0.99500
Epoch 10, Bag number 500, Training Loss 0.02081, Training Accuracy = 0.99400
Epoch 10, Bag number 600, Training Loss 0.02343, Training Accuracy = 0.99000
Epoch 10, Bag number 700, Training Loss 0.02533, Training Accuracy = 0.98857
Epoch 10, Bag number 800, Training Loss 0.02926, Training Accuracy = 0.98875
Epoch 10, Bag number 900, Training Loss 0.02623, Training Accuracy = 0.99000
Epoch 10, Bag number 1000, Training Loss 0.02436, Training Accuracy = 0.99100
Beginning epoch 11
Epoch 11, Bag number 100, Training Loss 0.00182, Training Accuracy = 1.00000
Epoch 11, Bag number 200, Training Loss 0.00148, Training Accuracy = 1.00000
Epoch 11, Bag number 300, Training Loss 0.00275, Training Accuracy = 1.00000
Epoch 11, Bag number 400, Training Loss 0.01585, Training Accuracy = 0.99750
Epoch 11, Bag number 500, Training Loss 0.01420, Training Accuracy = 0.99800
Epoch 11, Bag number 600, Training Loss 0.01502, Training Accuracy = 0.99667
Epoch 11, Bag number 700, Training Loss 0.02056, Training Accuracy = 0.99571
Epoch 11, Bag number 800, Training Loss 0.02331, Training Accuracy = 0.99375
Epoch 11, Bag number 900, Training Loss 0.02181, Training Accuracy = 0.99444
Epoch 11, Bag number 1000, Training Loss 0.02174, Training Accuracy = 0.99400
Beginning epoch 12
Epoch 12, Bag number 100, Training Loss 0.02677, Training Accuracy = 1.00000
Epoch 12, Bag number 200, Training Loss 0.05534, Training Accuracy = 0.99000
Epoch 12, Bag number 300, Training Loss 0.05961, Training Accuracy = 0.98667
Epoch 12, Bag number 400, Training Loss 0.05091, Training Accuracy = 0.98750
Epoch 12, Bag number 500, Training Loss 0.04204, Training Accuracy = 0.99000
Epoch 12, Bag number 600, Training Loss 0.03821, Training Accuracy = 0.99000
Epoch 12, Bag number 700, Training Loss 0.03740, Training Accuracy = 0.99000
Epoch 12, Bag number 800, Training Loss 0.03363, Training Accuracy = 0.99125
Epoch 12, Bag number 900, Training Loss 0.03041, Training Accuracy = 0.99222
Epoch 12, Bag number 1000, Training Loss 0.02766, Training Accuracy = 0.99300
Beginning epoch 13
Epoch 13, Bag number 100, Training Loss 0.00177, Training Accuracy = 1.00000
Epoch 13, Bag number 200, Training Loss 0.00167, Training Accuracy = 1.00000
Epoch 13, Bag number 300, Training Loss 0.00187, Training Accuracy = 1.00000
Epoch 13, Bag number 400, Training Loss 0.00692, Training Accuracy = 0.99750
Epoch 13, Bag number 500, Training Loss 0.01021, Training Accuracy = 0.99600
Epoch 13, Bag number 600, Training Loss 0.01136, Training Accuracy = 0.99500
Epoch 13, Bag number 700, Training Loss 0.01583, Training Accuracy = 0.99429
