INFO:    underlay of /usr/bin/nvidia-smi required more than 50 (517) bind mounts
Args parsed!
Beginning training
Beginning epoch 1
Epoch 8, Bag number 900, Training Loss 0.01995, Training Accuracy = 0.99111
Epoch 8, Bag number 1000, Training Loss 0.02017, Training Accuracy = 0.99100
Beginning epoch 9
Epoch 9, Bag number 100, Training Loss 0.02180, Training Accuracy = 0.99000
Epoch 9, Bag number 200, Training Loss 0.01546, Training Accuracy = 0.99500
Epoch 9, Bag number 300, Training Loss 0.01441, Training Accuracy = 0.99667
Epoch 9, Bag number 400, Training Loss 0.01513, Training Accuracy = 0.99500
Epoch 9, Bag number 500, Training Loss 0.01402, Training Accuracy = 0.99600
Epoch 9, Bag number 600, Training Loss 0.01226, Training Accuracy = 0.99667
Epoch 9, Bag number 700, Training Loss 0.01223, Training Accuracy = 0.99571
Epoch 9, Bag number 800, Training Loss 0.01196, Training Accuracy = 0.99625
Epoch 9, Bag number 900, Training Loss 0.01092, Training Accuracy = 0.99667
Epoch 9, Bag number 1000, Training Loss 0.01035, Training Accuracy = 0.99700
Beginning epoch 10
Epoch 10, Bag number 100, Training Loss 0.00075, Training Accuracy = 1.00000
Epoch 10, Bag number 200, Training Loss 0.00530, Training Accuracy = 1.00000
Epoch 10, Bag number 300, Training Loss 0.00483, Training Accuracy = 1.00000
Epoch 10, Bag number 400, Training Loss 0.00386, Training Accuracy = 1.00000
Epoch 10, Bag number 500, Training Loss 0.00325, Training Accuracy = 1.00000
Epoch 10, Bag number 600, Training Loss 0.00899, Training Accuracy = 0.99833
Epoch 10, Bag number 700, Training Loss 0.01360, Training Accuracy = 0.99714
Epoch 10, Bag number 800, Training Loss 0.01932, Training Accuracy = 0.99500
Epoch 10, Bag number 900, Training Loss 0.02030, Training Accuracy = 0.99333
Epoch 10, Bag number 1000, Training Loss 0.01874, Training Accuracy = 0.99400
Beginning epoch 11
Epoch 11, Bag number 100, Training Loss 0.00172, Training Accuracy = 1.00000
Epoch 11, Bag number 200, Training Loss 0.00182, Training Accuracy = 1.00000
Epoch 11, Bag number 300, Training Loss 0.00729, Training Accuracy = 1.00000
Epoch 11, Bag number 400, Training Loss 0.01498, Training Accuracy = 0.99750
Epoch 11, Bag number 500, Training Loss 0.01246, Training Accuracy = 0.99800
Epoch 11, Bag number 600, Training Loss 0.01153, Training Accuracy = 0.99833
Epoch 11, Bag number 700, Training Loss 0.01811, Training Accuracy = 0.99571
Epoch 11, Bag number 800, Training Loss 0.02083, Training Accuracy = 0.99375
Epoch 11, Bag number 900, Training Loss 0.01928, Training Accuracy = 0.99444
Epoch 11, Bag number 1000, Training Loss 0.02262, Training Accuracy = 0.99300
Beginning epoch 12
Epoch 12, Bag number 100, Training Loss 0.06588, Training Accuracy = 0.99000
Epoch 12, Bag number 200, Training Loss 0.03685, Training Accuracy = 0.99500
Epoch 12, Bag number 300, Training Loss 0.02578, Training Accuracy = 0.99667
Epoch 12, Bag number 400, Training Loss 0.02423, Training Accuracy = 0.99500
Epoch 12, Bag number 500, Training Loss 0.01985, Training Accuracy = 0.99600
Epoch 12, Bag number 600, Training Loss 0.01721, Training Accuracy = 0.99667
Epoch 12, Bag number 700, Training Loss 0.01566, Training Accuracy = 0.99714
Epoch 12, Bag number 800, Training Loss 0.02123, Training Accuracy = 0.99500
Epoch 12, Bag number 900, Training Loss 0.01931, Training Accuracy = 0.99556
Epoch 12, Bag number 1000, Training Loss 0.01780, Training Accuracy = 0.99600
Beginning epoch 13
Epoch 13, Bag number 100, Training Loss 0.00325, Training Accuracy = 1.00000
Epoch 13, Bag number 200, Training Loss 0.00229, Training Accuracy = 1.00000
Epoch 13, Bag number 300, Training Loss 0.00202, Training Accuracy = 1.00000
Epoch 13, Bag number 400, Training Loss 0.00169, Training Accuracy = 1.00000
Epoch 13, Bag number 500, Training Loss 0.00186, Training Accuracy = 1.00000
Epoch 13, Bag number 600, Training Loss 0.00197, Training Accuracy = 1.00000
Epoch 13, Bag number 700, Training Loss 0.00234, Training Accuracy = 1.00000
Epoch 13, Bag number 800, Training Loss 0.00228, Training Accuracy = 1.00000
Epoch 13, Bag number 900, Training Loss 0.00204, Training Accuracy = 1.00000
Epoch 13, Bag number 1000, Training Loss 0.00186, Training Accuracy = 1.00000
Beginning epoch 14
Epoch 14, Bag number 100, Training Loss 0.00016, Training Accuracy = 1.00000
Epoch 14, Bag number 200, Training Loss 0.00053, Training Accuracy = 1.00000
Epoch 14, Bag number 300, Training Loss 0.00053, Training Accuracy = 1.00000
Epoch 14, Bag number 400, Training Loss 0.00056, Training Accuracy = 1.00000
Epoch 14, Bag number 500, Training Loss 0.00056, Training Accuracy = 1.00000
Epoch 14, Bag number 600, Training Loss 0.00138, Training Accuracy = 1.00000
Epoch 14, Bag number 700, Training Loss 0.01145, Training Accuracy = 0.99714
Epoch 14, Bag number 800, Training Loss 0.01201, Training Accuracy = 0.99625
Epoch 14, Bag number 900, Training Loss 0.01136, Training Accuracy = 0.99667
Epoch 14, Bag number 1000, Training Loss 0.01045, Training Accuracy = 0.99700
Beginning epoch 15
Epoch 15, Bag number 100, Training Loss 0.00094, Training Accuracy = 1.00000
Epoch 15, Bag number 200, Training Loss 0.00199, Training Accuracy = 1.00000
Epoch 15, Bag number 300, Training Loss 0.00218, Training Accuracy = 1.00000
Epoch 15, Bag number 400, Training Loss 0.00222, Training Accuracy = 1.00000
Epoch 15, Bag number 500, Training Loss 0.00537, Training Accuracy = 0.99800
Epoch 15, Bag number 600, Training Loss 0.00894, Training Accuracy = 0.99667
Epoch 15, Bag number 700, Training Loss 0.01202, Training Accuracy = 0.99571
Epoch 15, Bag number 800, Training Loss 0.01208, Training Accuracy = 0.99625
Epoch 15, Bag number 900, Training Loss 0.01554, Training Accuracy = 0.99556
Epoch 15, Bag number 1000, Training Loss 0.01437, Training Accuracy = 0.99600
Beginning epoch 16
Epoch 16, Bag number 100, Training Loss 0.02784, Training Accuracy = 0.98000
Epoch 16, Bag number 200, Training Loss 0.01443, Training Accuracy = 0.99000
Epoch 16, Bag number 300, Training Loss 0.01016, Training Accuracy = 0.99333
Epoch 16, Bag number 400, Training Loss 0.00773, Training Accuracy = 0.99500
Epoch 16, Bag number 500, Training Loss 0.01087, Training Accuracy = 0.99400
Epoch 16, Bag number 600, Training Loss 0.01009, Training Accuracy = 0.99500
Epoch 16, Bag number 700, Training Loss 0.00946, Training Accuracy = 0.99571
Epoch 16, Bag number 800, Training Loss 0.00833, Training Accuracy = 0.99625
Epoch 16, Bag number 900, Training Loss 0.00806, Training Accuracy = 0.99667
Epoch 16, Bag number 1000, Training Loss 0.00892, Training Accuracy = 0.99600
Beginning epoch 17
Epoch 17, Bag number 100, Training Loss 0.04403, Training Accuracy = 0.99000
Epoch 17, Bag number 200, Training Loss 0.02564, Training Accuracy = 0.99500
Epoch 17, Bag number 300, Training Loss 0.01854, Training Accuracy = 0.99667
Epoch 17, Bag number 400, Training Loss 0.01404, Training Accuracy = 0.99750
Epoch 17, Bag number 500, Training Loss 0.01397, Training Accuracy = 0.99600
Epoch 17, Bag number 600, Training Loss 0.03584, Training Accuracy = 0.99167
Epoch 17, Bag number 700, Training Loss 0.04881, Training Accuracy = 0.98714
Epoch 17, Bag number 800, Training Loss 0.04519, Training Accuracy = 0.98750
Epoch 17, Bag number 900, Training Loss 0.04023, Training Accuracy = 0.98889
Epoch 17, Bag number 1000, Training Loss 0.03694, Training Accuracy = 0.99000
Beginning epoch 18
Epoch 18, Bag number 100, Training Loss 0.00382, Training Accuracy = 1.00000
Epoch 18, Bag number 200, Training Loss 0.00738, Training Accuracy = 0.99500
Epoch 18, Bag number 300, Training Loss 0.01029, Training Accuracy = 0.99333
Epoch 18, Bag number 400, Training Loss 0.00809, Training Accuracy = 0.99500
Epoch 18, Bag number 500, Training Loss 0.00650, Training Accuracy = 0.99600
Epoch 18, Bag number 600, Training Loss 0.00802, Training Accuracy = 0.99500
Epoch 18, Bag number 700, Training Loss 0.00763, Training Accuracy = 0.99571
Epoch 18, Bag number 800, Training Loss 0.00670, Training Accuracy = 0.99625
Epoch 18, Bag number 900, Training Loss 0.00597, Training Accuracy = 0.99667
Epoch 18, Bag number 1000, Training Loss 0.00547, Training Accuracy = 0.99700
Beginning epoch 19
Epoch 19, Bag number 100, Training Loss 0.00034, Training Accuracy = 1.00000
Epoch 19, Bag number 200, Training Loss 0.00058, Training Accuracy = 1.00000
Epoch 19, Bag number 300, Training Loss 0.00072, Training Accuracy = 1.00000
Epoch 19, Bag number 400, Training Loss 0.00083, Training Accuracy = 1.00000
Epoch 19, Bag number 500, Training Loss 0.00091, Training Accuracy = 1.00000
Epoch 19, Bag number 600, Training Loss 0.00093, Training Accuracy = 1.00000
Epoch 19, Bag number 700, Training Loss 0.00085, Training Accuracy = 1.00000
Epoch 19, Bag number 800, Training Loss 0.00076, Training Accuracy = 1.00000
Epoch 19, Bag number 900, Training Loss 0.00068, Training Accuracy = 1.00000
Epoch 19, Bag number 1000, Training Loss 0.00062, Training Accuracy = 1.00000
Beginning epoch 20
Epoch 20, Bag number 100, Training Loss 0.00002, Training Accuracy = 1.00000
Epoch 20, Bag number 200, Training Loss 0.00008, Training Accuracy = 1.00000
Epoch 20, Bag number 300, Training Loss 0.00022, Training Accuracy = 1.00000
Epoch 20, Bag number 400, Training Loss 0.00030, Training Accuracy = 1.00000
Epoch 20, Bag number 500, Training Loss 0.00024, Training Accuracy = 1.00000
Epoch 20, Bag number 600, Training Loss 0.00021, Training Accuracy = 1.00000
Epoch 20, Bag number 700, Training Loss 0.00019, Training Accuracy = 1.00000
Epoch 20, Bag number 800, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 20, Bag number 900, Training Loss 0.00016, Training Accuracy = 1.00000
Epoch 20, Bag number 1000, Training Loss 0.00015, Training Accuracy = 1.00000
Beginning epoch 21
Epoch 21, Bag number 100, Training Loss 0.00004, Training Accuracy = 1.00000
Epoch 21, Bag number 200, Training Loss 0.00008, Training Accuracy = 1.00000
Epoch 21, Bag number 300, Training Loss 0.00009, Training Accuracy = 1.00000
Epoch 21, Bag number 400, Training Loss 0.00010, Training Accuracy = 1.00000
Epoch 21, Bag number 500, Training Loss 0.00009, Training Accuracy = 1.00000
Epoch 21, Bag number 600, Training Loss 0.00010, Training Accuracy = 1.00000
Epoch 21, Bag number 700, Training Loss 0.00009, Training Accuracy = 1.00000
Epoch 21, Bag number 800, Training Loss 0.00009, Training Accuracy = 1.00000
Epoch 21, Bag number 900, Training Loss 0.00009, Training Accuracy = 1.00000
Epoch 21, Bag number 1000, Training Loss 0.00009, Training Accuracy = 1.00000
Beginning epoch 22
Epoch 22, Bag number 100, Training Loss 0.00006, Training Accuracy = 1.00000
Epoch 22, Bag number 200, Training Loss 0.00010, Training Accuracy = 1.00000
Epoch 22, Bag number 300, Training Loss 0.00012, Training Accuracy = 1.00000
Epoch 22, Bag number 400, Training Loss 0.00020, Training Accuracy = 1.00000
Epoch 22, Bag number 500, Training Loss 0.00019, Training Accuracy = 1.00000
Epoch 22, Bag number 600, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 22, Bag number 700, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 22, Bag number 800, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 22, Bag number 900, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 22, Bag number 1000, Training Loss 0.00016, Training Accuracy = 1.00000
Beginning epoch 23
