slide_id,case_id,file_id,sample_type_code,tissue_slide_id,filename,file_size
TCGA-CN-A63V-01Z-00-DX1,TCGA-CN-A63V,44d31917-89d0-4172-ba58-8459945da873,01Z,DX1,TCGA-CN-A63V-01Z-00-DX1.2421CF88-314E-42CF-8007-B6CDE06352B2.svs,1203880141
TCGA-CN-A63W-01Z-00-DX1,TCGA-CN-A63W,67e0aeb3-bf5b-4145-8e53-3f6294f199b2,01Z,DX1,TCGA-CN-A63W-01Z-00-DX1.57F5E8BA-E352-4AC9-A800-21DF745474B8.svs,737769565
TCGA-CN-A63Y-01Z-00-DX1,TCGA-CN-A63Y,0d4b25a3-d4b2-4a85-b07b-bc48264b063b,01Z,DX1,TCGA-CN-A63Y-01Z-00-DX1.27C0793B-B61B-4329-8909-F42D8B50EA24.svs,993967035
TCGA-CN-A640-01Z-00-DX1,TCGA-CN-A640,96aa819d-f7fd-4dfd-9f6c-64f4ad47a8f6,01Z,DX1,TCGA-CN-A640-01Z-00-DX1.9A79E116-93C8-4573-AFFD-AEB7EC348074.svs,520554295
TCGA-CN-A641-01Z-00-DX1,TCGA-CN-A641,fd795ebd-358c-48e5-a093-8cd18af520f9,01Z,DX1,TCGA-CN-A641-01Z-00-DX1.8F04DCC2-925F-4C7D-AA85-6786ABD67AB1.svs,633269501
TCGA-CN-A642-01Z-00-DX1,TCGA-CN-A642,5fd62037-3336-4045-b22f-ce1ba1341361,01Z,DX1,TCGA-CN-A642-01Z-00-DX1.74FF21F1-93CA-41A9-A652-3435B0EFDAD5.svs,1218430549
TCGA-CQ-5323-01Z-00-DX1,TCGA-CQ-5323,8710c10f-d0ac-49dc-9f04-ab1dcd07b7af,01Z,DX1,TCGA-CQ-5323-01Z-00-DX1.d1e62a32-5f0c-41bf-adf8-ff4e1534808c.svs,384163987
TCGA-CQ-5324-01Z-00-DX1,TCGA-CQ-5324,a633dd02-c6bc-42e9-9757-52981461e86d,01Z,DX1,TCGA-CQ-5324-01Z-00-DX1.cb9c869f-f38b-4c0f-a332-caf9f2a1bf97.svs,849133695
TCGA-CQ-5325-01Z-00-DX1,TCGA-CQ-5325,f516ded4-7ef1-4bed-b4dd-50765e031f7d,01Z,DX1,TCGA-CQ-5325-01Z-00-DX1.3ca387f7-9683-4d6c-83d4-f9634da40126.svs,570578517
TCGA-CQ-5326-01Z-00-DX1,TCGA-CQ-5326,565beeb5-ea52-45af-b1f8-1511a9941a65,01Z,DX1,TCGA-CQ-5326-01Z-00-DX1.64ae8118-2657-4011-895a-3ddaa8ac0a99.svs,1022707828
TCGA-CQ-5329-01Z-00-DX1,TCGA-CQ-5329,54336324-b48b-4d6e-b6eb-34e93e16a9cf,01Z,DX1,TCGA-CQ-5329-01Z-00-DX1.a91d3213-383e-4928-9d40-8cf5aecb693d.svs,708515347
TCGA-CQ-5330-01Z-00-DX1,TCGA-CQ-5330,0ef3d408-8a63-4ac4-aa6a-3a00876de5b3,01Z,DX1,TCGA-CQ-5330-01Z-00-DX1.a5651070-3cc9-4952-a947-8fc6aea0fde3.svs,701494253
TCGA-CQ-5331-01Z-00-DX1,TCGA-CQ-5331,29fa6849-7749-43a3-ac9b-38c29842b3e0,01Z,DX1,TCGA-CQ-5331-01Z-00-DX1.1d10b04c-8a76-486b-84cf-cbce6601c533.svs,840746732
TCGA-CQ-5332-01Z-00-DX1,TCGA-CQ-5332,7e2224db-3f9c-48a2-a97d-e14e44f63c36,01Z,DX1,TCGA-CQ-5332-01Z-00-DX1.93c007e9-00e2-457a-8bd1-a1cea4903b65.svs,685545951
TCGA-CQ-5333-01Z-00-DX1,TCGA-CQ-5333,355f2286-b8c2-4c60-b540-d3719a0142df,01Z,DX1,TCGA-CQ-5333-01Z-00-DX1.f2c97975-dd7d-4dc9-a1b9-1528184cb8ad.svs,676247349
TCGA-CQ-5334-01Z-00-DX1,TCGA-CQ-5334,dfb95a75-d9ac-4660-9e96-479d2a419833,01Z,DX1,TCGA-CQ-5334-01Z-00-DX1.cb4f6408-7471-4e1f-9800-b3c11c989f56.svs,627111765
TCGA-CQ-6218-01Z-00-DX1,TCGA-CQ-6218,fabd8e8b-49d3-419c-a24a-a33f6fe319b3,01Z,DX1,TCGA-CQ-6218-01Z-00-DX1.666a1636-45fb-42d8-bb67-78fe4a17515d.svs,1387579468
TCGA-CQ-6219-01Z-00-DX1,TCGA-CQ-6219,eef5c543-307a-466f-b0e7-73a8abe3c40c,01Z,DX1,TCGA-CQ-6219-01Z-00-DX1.e998f109-fef1-4057-bcb6-5e4573eae49f.svs,1509779220
TCGA-CQ-6220-01Z-00-DX1,TCGA-CQ-6220,6c6e02cf-6ab9-4c20-a43b-4ce32fa61f56,01Z,DX1,TCGA-CQ-6220-01Z-00-DX1.f0e55c2c-bebb-4424-8ebe-75813a087d73.svs,1224489688
TCGA-CQ-6222-01Z-00-DX1,TCGA-CQ-6222,f0b27889-0e64-4e80-a31a-86ac28525957,01Z,DX1,TCGA-CQ-6222-01Z-00-DX1.78668666-ed6f-49d8-a243-5635cb61875d.svs,469868372
TCGA-CQ-6223-01Z-00-DX1,TCGA-CQ-6223,238cf965-18fe-49d0-9770-209c9f2c2372,01Z,DX1,TCGA-CQ-6223-01Z-00-DX1.95236dd8-13fd-4462-8f8c-a91b96c96802.svs,413588830
TCGA-CQ-6224-01Z-00-DX1,TCGA-CQ-6224,1bc8af23-aa8c-4e73-9975-cd1a461ba6f7,01Z,DX1,TCGA-CQ-6224-01Z-00-DX1.c0d0fca6-b287-41fa-bd8a-95c99a6d9008.svs,1492459244
TCGA-CQ-6225-01Z-00-DX1,TCGA-CQ-6225,a4faff26-0dcc-48c6-9eef-3df97c5eb0ee,01Z,DX1,TCGA-CQ-6225-01Z-00-DX1.5e255e2e-9ef8-484b-8f46-3114c5cc92b2.svs,1946270698
TCGA-CQ-6227-01Z-00-DX1,TCGA-CQ-6227,7d2a0c9e-9f66-425a-a8c8-d14754a4bd14,01Z,DX1,TCGA-CQ-6227-01Z-00-DX1.d4e49b0f-95f0-4a4c-b96f-4c4f5b13bab5.svs,1266812658
TCGA-CQ-6228-01Z-00-DX1,TCGA-CQ-6228,b896da4c-7488-4b3b-a7e3-5e63b92128ab,01Z,DX1,TCGA-CQ-6228-01Z-00-DX1.9ded8315-f765-4be1-b286-558f25033b76.svs,799225134
TCGA-CQ-6229-01Z-00-DX1,TCGA-CQ-6229,0d3ec8d4-a8c1-4026-bb88-d94c2a2e4bda,01Z,DX1,TCGA-CQ-6229-01Z-00-DX1.25c345cc-47e9-4a9f-8402-9ecf7c6b881e.svs,1157649560
TCGA-CQ-7063-01Z-00-DX1,TCGA-CQ-7063,b65f7ac1-b067-4767-8906-bbdd4715b3ca,01Z,DX1,TCGA-CQ-7063-01Z-00-DX1.B89476CA-426F-4196-9693-64C27A00CB4E.svs,250962688
TCGA-CQ-7064-01Z-00-DX1,TCGA-CQ-7064,ba4c32b9-dd01-40f5-946f-81188c6f80e0,01Z,DX1,TCGA-CQ-7064-01Z-00-DX1.10A86192-46A3-403C-BDB8-B184E38CD306.svs,393917102
TCGA-CQ-7065-01Z-00-DX1,TCGA-CQ-7065,021307ef-f6e9-4816-ac34-16f20112119a,01Z,DX1,TCGA-CQ-7065-01Z-00-DX1.083ed2a3-9074-4e48-b950-7255ca54ce77.svs,931147602
TCGA-CQ-7067-01Z-00-DX1,TCGA-CQ-7067,cb5ae67f-2954-4651-a18b-77320c60424b,01Z,DX1,TCGA-CQ-7067-01Z-00-DX1.7ebcaec2-3ffe-49c6-bd83-f7547aea4166.svs,1255956820
TCGA-CQ-7068-01Z-00-DX1,TCGA-CQ-7068,bf76dcd1-8d9f-4249-8e81-278743969753,01Z,DX1,TCGA-CQ-7068-01Z-00-DX1.4a9d6c19-4f72-4d00-97fa-70f72cd4ec0f.svs,374193014
TCGA-CQ-7069-01Z-00-DX1,TCGA-CQ-7069,8a9da524-9031-4e17-9d16-a9912268a02d,01Z,DX1,TCGA-CQ-7069-01Z-00-DX1.227CEB7F-4265-42F5-B313-DB07484B51A8.svs,643049656
TCGA-CQ-7071-01Z-00-DX1,TCGA-CQ-7071,2cf2dcfa-339f-44fa-9ae4-c872b54ce821,01Z,DX1,TCGA-CQ-7071-01Z-00-DX1.AEFEDFCA-0D2F-42AE-8D3F-8D9DD42F5E2D.svs,279788280
TCGA-CQ-7072-01Z-00-DX1,TCGA-CQ-7072,ad205df2-5eae-466c-b4af-b05b269752af,01Z,DX1,TCGA-CQ-7072-01Z-00-DX1.5932E8B0-B5B3-4ECC-AC61-A85FEE443536.svs,481907588
TCGA-CQ-A4C6-01Z-00-DX1,TCGA-CQ-A4C6,43638702-16c1-4f40-9b64-3606d43a8b34,01Z,DX1,TCGA-CQ-A4C6-01Z-00-DX1.98BDE0C7-81D1-410C-A0AD-1CD98F7DFD87.svs,130289454
TCGA-CQ-A4C7-01Z-00-DX1,TCGA-CQ-A4C7,6d75efcb-25bd-4a4d-b1a1-93c4bb57e4f5,01Z,DX1,TCGA-CQ-A4C7-01Z-00-DX1.491FFBCB-ABD0-4D58-8CE7-A9E141A46DE5.svs,214368082
TCGA-CQ-A4C9-01Z-00-DX1,TCGA-CQ-A4C9,1a52bd4e-70f9-4b3a-afb7-6a7a64356843,01Z,DX1,TCGA-CQ-A4C9-01Z-00-DX1.68D63EBF-7A3E-452C-9119-A7DC7DC2D57C.svs,592556986
TCGA-CQ-A4CA-01Z-00-DX1,TCGA-CQ-A4CA,dc379ef0-371f-447f-a8a5-82a9112537bd,01Z,DX1,TCGA-CQ-A4CA-01Z-00-DX1.578FE09A-AA5A-4F41-BF8E-003BC1297862.svs,305365578
TCGA-CQ-A4CB-01Z-00-DX1,TCGA-CQ-A4CB,fd0629d5-4fe8-4ad3-80c2-b9401947b227,01Z,DX1,TCGA-CQ-A4CB-01Z-00-DX1.5761AA04-B8D3-4DD6-B20E-55F940BC7019.svs,181172312
TCGA-CQ-A4CD-01Z-00-DX1,TCGA-CQ-A4CD,ddc63708-97c7-4da3-95c5-25a8ac4299f6,01Z,DX1,TCGA-CQ-A4CD-01Z-00-DX1.09FED532-92E5-442E-8DFE-615E6400A92A.svs,279597784
TCGA-CQ-A4CE-01Z-00-DX1,TCGA-CQ-A4CE,10fa4388-9e48-4658-95d9-2f79574a2483,01Z,DX1,TCGA-CQ-A4CE-01Z-00-DX1.2E5A8284-C995-4B9F-9451-22DEC5EB2FB6.svs,67749380
TCGA-CQ-A4CG-01Z-00-DX1,TCGA-CQ-A4CG,f8cb3121-d53c-4cf1-a5c0-d31866594b42,01Z,DX1,TCGA-CQ-A4CG-01Z-00-DX1.ACB2AA5E-E936-4224-92DE-7C027253F9E8.svs,190965748
TCGA-CQ-A4CH-01Z-00-DX1,TCGA-CQ-A4CH,0e1dbc0f-0467-42ac-9bf0-b73678889aea,01Z,DX1,TCGA-CQ-A4CH-01Z-00-DX1.88CE9119-60CE-4AFB-89B8-672561803A44.svs,381258618
TCGA-CQ-A4CI-01Z-00-DX1,TCGA-CQ-A4CI,fd7d9ef2-9e82-4639-ada1-94e7103e7e9c,01Z,DX1,TCGA-CQ-A4CI-01Z-00-DX1.BDA4315B-03B2-455B-8AE6-9925987AC11F.svs,218378362
TCGA-CV-5430-01Z-00-DX1,TCGA-CV-5430,ea1a1003-3c44-4353-9538-8615bd17139b,01Z,DX1,TCGA-CV-5430-01Z-00-DX1.8B37061A-9238-474C-879F-9E75005DEDC7.svs,1019375735
TCGA-CV-5431-01Z-00-DX1,TCGA-CV-5431,dff90aa9-ce12-47a3-92e6-46a67d6b2a3f,01Z,DX1,TCGA-CV-5431-01Z-00-DX1.27F6CF96-195D-4811-97CC-B38A4FA80E06.svs,799532669
TCGA-CV-5432-01Z-00-DX1,TCGA-CV-5432,b07ab303-7c26-4340-9f0f-cbd133b9fa1d,01Z,DX1,TCGA-CV-5432-01Z-00-DX1.D351D31C-2462-4AB2-9A38-C23EE43F8195.svs,1651407019
TCGA-CV-5434-01Z-00-DX1,TCGA-CV-5434,62dcea29-972b-47b8-ba5a-be8c4b84de9d,01Z,DX1,TCGA-CV-5434-01Z-00-DX1.096C8215-F997-4FFD-A9F3-22A0324B5A01.svs,757206815
TCGA-CV-5435-01Z-00-DX1,TCGA-CV-5435,89f8ad86-b6ba-4ebf-b553-385fa67d5403,01Z,DX1,TCGA-CV-5435-01Z-00-DX1.4B9176AC-2777-44F6-92F4-1F780373CEE6.svs,1608830425
TCGA-CV-5436-01Z-00-DX1,TCGA-CV-5436,383736c9-830b-4bbe-8623-af093e630b23,01Z,DX1,TCGA-CV-5436-01Z-00-DX1.2CADD695-725E-46F6-879A-AE5B86CB2104.svs,1447680005
TCGA-CV-5439-01Z-00-DX1,TCGA-CV-5439,c6d88478-9d75-4cb9-a93d-97620149b2d0,01Z,DX1,TCGA-CV-5439-01Z-00-DX1.A586BF30-0873-4FCE-8275-6F08D1700D22.svs,1276164213
TCGA-CV-5440-01Z-00-DX1,TCGA-CV-5440,950d8bfb-0559-4837-9e91-8c245fedeff0,01Z,DX1,TCGA-CV-5440-01Z-00-DX1.7934D072-699C-4259-A4C7-E22BDF06F4B8.svs,1189512071
TCGA-CV-5441-01Z-00-DX1,TCGA-CV-5441,c1be6a59-dd78-4fa2-b9cd-36489159aad3,01Z,DX1,TCGA-CV-5441-01Z-00-DX1.8858F6CC-449B-4673-BC00-2DF419C4FA6D.svs,1360617441
TCGA-CV-5442-01Z-00-DX1,TCGA-CV-5442,a4925d17-a589-4423-9b1a-a996f86deec6,01Z,DX1,TCGA-CV-5442-01Z-00-DX1.4BB38B9C-A472-4E01-B272-46D541ABBF41.svs,1164234215
TCGA-CV-5443-01Z-00-DX1,TCGA-CV-5443,132dc451-2576-46e6-9395-73713e0e46f4,01Z,DX1,TCGA-CV-5443-01Z-00-DX1.96E2E775-BB82-4F14-ADB4-B16EF1C7D800.svs,1485663165
TCGA-CV-5444-01Z-00-DX1,TCGA-CV-5444,faaf67b9-0e8c-412d-889c-aa32f6a66b7c,01Z,DX1,TCGA-CV-5444-01Z-00-DX1.9ED149D2-23B0-48B6-9965-322FFB56DF80.svs,1625879757
TCGA-CV-5966-01Z-00-DX1,TCGA-CV-5966,586999fd-41db-4aa5-a40b-36f4ade047a0,01Z,DX1,TCGA-CV-5966-01Z-00-DX1.CEEEBE19-7A19-4023-9392-C1A08973B7C8.svs,299292771
TCGA-CV-5970-01Z-00-DX1,TCGA-CV-5970,8d9788b6-8a6e-4d20-9aef-3be23576980c,01Z,DX1,TCGA-CV-5970-01Z-00-DX1.5A5317DD-4738-452B-854F-5EB34991E714.svs,1878762089
TCGA-CV-5971-01Z-00-DX1,TCGA-CV-5971,3f31b7ec-a233-4339-b332-73f2c2d9be2e,01Z,DX1,TCGA-CV-5971-01Z-00-DX1.563DDB4B-6B91-4A52-B2B7-4A8CAF00E6A1.svs,937494755
TCGA-CV-5973-01Z-00-DX1,TCGA-CV-5973,130c35e5-b598-4e4b-88cb-ae037384f9f8,01Z,DX1,TCGA-CV-5973-01Z-00-DX1.D86FDE76-5EB1-4E58-9D6E-40E9AD7C5E55.svs,1909806729
TCGA-CV-5976-01Z-00-DX1,TCGA-CV-5976,dc0c6aff-4426-416c-9b9d-318f1b37f8a4,01Z,DX1,TCGA-CV-5976-01Z-00-DX1.9753AC13-2471-40A6-B640-FF45879AF95B.svs,1776412251
TCGA-CV-5977-01Z-00-DX1,TCGA-CV-5977,ca7639c2-88b6-4e8e-82b4-6964ea476f86,01Z,DX1,TCGA-CV-5977-01Z-00-DX1.DF714997-E628-476C-BD4A-CEB52FEDABD3.svs,1476867611
TCGA-CV-5978-01Z-00-DX1,TCGA-CV-5978,3fca5e16-3241-45bd-9567-6c60ade85a22,01Z,DX1,TCGA-CV-5978-01Z-00-DX1.E2AD0A66-3A25-467F-8768-C0FC34844C79.svs,1536288479
TCGA-CV-5979-01Z-00-DX1,TCGA-CV-5979,d2ab451b-95cf-4f1b-91fe-3071f4c0cc2e,01Z,DX1,TCGA-CV-5979-01Z-00-DX1.D0BE68E1-FB40-4783-97AF-8191C932A261.svs,1176150857
TCGA-CV-6003-01Z-00-DX1,TCGA-CV-6003,902e97df-70ff-47e9-9627-5a51a8f29853,01Z,DX1,TCGA-CV-6003-01Z-00-DX1.759E4143-1027-4813-B2DC-6BA9EE1C9D14.svs,654557655
TCGA-CV-6433-01Z-00-DX1,TCGA-CV-6433,8637c8c2-87ee-4dad-980f-427b4d5b4958,01Z,DX1,TCGA-CV-6433-01Z-00-DX1.069ACB4F-226C-40B6-A141-0E2A1788E68E.svs,1413376583
TCGA-CV-6436-01Z-00-DX1,TCGA-CV-6436,a5a302c2-f342-4cfa-ace2-47158edff3a2,01Z,DX1,TCGA-CV-6436-01Z-00-DX1.A2BEFED8-4167-417B-9735-09A324793873.svs,1258002057
TCGA-CV-6441-01Z-00-DX1,TCGA-CV-6441,fed1875c-7287-43fb-8abb-740695f6ae10,01Z,DX1,TCGA-CV-6441-01Z-00-DX1.F82A4394-A84E-4392-8988-60BFEAF705F9.svs,1594349591
TCGA-CV-6933-01Z-00-DX1,TCGA-CV-6933,93ae02df-225b-4120-88ea-4351e2cdc144,01Z,DX1,TCGA-CV-6933-01Z-00-DX1.2AF4A57B-EEED-4781-8C7B-74C542D60605.svs,1158326749
TCGA-CV-6934-01Z-00-DX1,TCGA-CV-6934,bd217d5f-bfe4-4763-899b-d0bdea42bbf0,01Z,DX1,TCGA-CV-6934-01Z-00-DX1.74872ADE-CCBF-4646-BE15-8013367683E3.svs,1167495587
TCGA-CV-6935-01Z-00-DX1,TCGA-CV-6935,01d69d8e-6010-457f-ac93-a1fb5c591aeb,01Z,DX1,TCGA-CV-6935-01Z-00-DX1.9C449CB2-FB6D-41D1-A4A6-3069DC84A697.svs,808594599
TCGA-CV-6936-01Z-00-DX1,TCGA-CV-6936,8b29b689-364d-48a3-849d-5c589303ea0e,01Z,DX1,TCGA-CV-6936-01Z-00-DX1.3065C974-E4DF-4BEF-9300-9E400E4513CB.svs,930243095
TCGA-CV-6937-01Z-00-DX1,TCGA-CV-6937,6aa146c8-b098-4396-94bd-58c48085e8a4,01Z,DX1,TCGA-CV-6937-01Z-00-DX1.ED1E9F40-F6D4-4505-9E50-97D72AB169CA.svs,1110520691
TCGA-CV-6938-01Z-00-DX1,TCGA-CV-6938,15ad9b46-ebbb-4904-ab89-f082e4b0de99,01Z,DX1,TCGA-CV-6938-01Z-00-DX1.8D0880C1-2E01-4954-95C0-6F15FF0F0B0A.svs,943077969
TCGA-CV-6939-01Z-00-DX1,TCGA-CV-6939,3f1e3de2-8c70-4785-92fe-be051ce058cd,01Z,DX1,TCGA-CV-6939-01Z-00-DX1.20CE5EC1-FE6A-4AD2-A968-135267CAB7E0.svs,898473843
TCGA-CV-6940-01Z-00-DX1,TCGA-CV-6940,07eec0e7-2fd6-449d-a3c7-8ff58f146e17,01Z,DX1,TCGA-CV-6940-01Z-00-DX1.968ED49C-776E-49A5-A316-976809291A5E.svs,1196425625
TCGA-CV-6941-01Z-00-DX1,TCGA-CV-6941,3d93117c-5f5b-42bd-ab7d-19f7ac8fda58,01Z,DX1,TCGA-CV-6941-01Z-00-DX1.10FC8106-352A-4A82-A5C0-FE2F1A054159.svs,910720743
TCGA-CV-6942-01Z-00-DX1,TCGA-CV-6942,00d8d280-7ced-431a-9194-6c21cfdb1ee1,01Z,DX1,TCGA-CV-6942-01Z-00-DX1.68305A75-E773-4CAA-B77F-69848F50CB94.svs,454307155
TCGA-CV-6943-01Z-00-DX1,TCGA-CV-6943,378977be-6ad2-45db-9998-f1f1d694122e,01Z,DX1,TCGA-CV-6943-01Z-00-DX1.40AC4E32-4F41-4424-9D15-A2FB9FABB104.svs,833813073
TCGA-CV-6945-01Z-00-DX1,TCGA-CV-6945,e0e9f73c-7f09-4a34-8668-3b772099caa5,01Z,DX1,TCGA-CV-6945-01Z-00-DX1.F2533BF5-3C26-43BB-A5D1-5CEA4B065D6C.svs,477046465
TCGA-CV-6948-01Z-00-DX1,TCGA-CV-6948,c1aad364-f348-40f1-9966-80efc5dc1eea,01Z,DX1,TCGA-CV-6948-01Z-00-DX1.5FBC4FBA-681D-45AB-BE39-3976CED6A550.svs,925467483
TCGA-CV-6950-01Z-00-DX1,TCGA-CV-6950,aed923bc-d1f0-4490-a9ed-a9b3b7aaeb40,01Z,DX1,TCGA-CV-6950-01Z-00-DX1.1D8CFDF2-998C-45E2-ACDF-581B679DAD6F.svs,895767179
TCGA-CV-6951-01Z-00-DX1,TCGA-CV-6951,51949412-b388-4125-a53e-ac7bf456d68e,01Z,DX1,TCGA-CV-6951-01Z-00-DX1.3C450DCF-B884-4C57-A60F-23D8C3F94CAF.svs,775007041
TCGA-CV-6952-01Z-00-DX1,TCGA-CV-6952,c49de9f5-4832-4215-b012-94b23695e312,01Z,DX1,TCGA-CV-6952-01Z-00-DX1.F3716B4F-DC4B-4AC0-9397-E93BFB5E7688.svs,1118796485
TCGA-CV-6953-01Z-00-DX1,TCGA-CV-6953,0cd098a7-7b71-4c4a-b300-d1f33262d890,01Z,DX1,TCGA-CV-6953-01Z-00-DX1.2CCF64F9-3DD2-493D-87A0-D9BB10D06FD7.svs,364404271
TCGA-CV-6954-01Z-00-DX1,TCGA-CV-6954,48c8ef82-5596-4284-b95d-1862a8ba2e7c,01Z,DX1,TCGA-CV-6954-01Z-00-DX1.5C50D51D-3741-4B02-AD06-95D2E0CC7570.svs,1049227441
TCGA-CV-6955-01Z-00-DX1,TCGA-CV-6955,54aecfd8-4f6d-4abc-9794-12ba32cc5fd2,01Z,DX1,TCGA-CV-6955-01Z-00-DX1.7D446665-7BBE-4D25-9320-AB52260C05F2.svs,532540837
TCGA-CV-6956-01Z-00-DX1,TCGA-CV-6956,ea3edfad-c8f7-4172-b31c-fb740dc05a9e,01Z,DX1,TCGA-CV-6956-01Z-00-DX1.EB7DE6CC-540E-4257-B596-80F310B93C81.svs,999562377
TCGA-CV-6959-01Z-00-DX1,TCGA-CV-6959,575011dc-d267-4cb7-9ba2-e4d4c3c60f75,01Z,DX1,TCGA-CV-6959-01Z-00-DX1.AEC54909-0A3A-43E2-966C-7410CD7488EF.svs,1176137335
TCGA-CV-6960-01Z-00-DX1,TCGA-CV-6960,974155b6-52e5-41be-b0b4-cc0493d2665e,01Z,DX1,TCGA-CV-6960-01Z-00-DX1.97F33F26-2BE3-46C2-AC9D-86F69DA2FE2D.svs,958316377
TCGA-CV-6961-01Z-00-DX1,TCGA-CV-6961,5db966e7-df2e-4166-ac3a-2139ebd59610,01Z,DX1,TCGA-CV-6961-01Z-00-DX1.325AA036-BCD6-450E-96B2-1317C4DB2412.svs,1085059555
TCGA-CV-6962-01Z-00-DX1,TCGA-CV-6962,d077389e-345d-4634-aee2-b1ca7a261838,01Z,DX1,TCGA-CV-6962-01Z-00-DX1.7BF8A1EF-06D7-4DC1-98F3-0A845744A90B.svs,1436352455
TCGA-CV-7089-01Z-00-DX1,TCGA-CV-7089,7b376dbc-cd0b-4f87-828a-4913523bda58,01Z,DX1,TCGA-CV-7089-01Z-00-DX1.62C30ED2-05CD-4696-B838-5B620434B4A7.svs,1477300127
TCGA-CV-7090-01Z-00-DX1,TCGA-CV-7090,e2e1c2f4-3c58-4199-9544-8c0a87ccf402,01Z,DX1,TCGA-CV-7090-01Z-00-DX1.6DF21B0C-86F4-4ECB-A599-4F001A288E3B.svs,1032498619
TCGA-CV-7091-01Z-00-DX1,TCGA-CV-7091,a8685091-a8fc-42f8-a959-e5558cf6c3dc,01Z,DX1,TCGA-CV-7091-01Z-00-DX1.A10F93CD-DDCF-47E0-A78C-B13BFC4C49E1.svs,1236594863
TCGA-CV-7095-01Z-00-DX1,TCGA-CV-7095,158050ab-cb49-484a-99cf-7f825d64a7c1,01Z,DX1,TCGA-CV-7095-01Z-00-DX1.0D531563-9863-480D-9B60-1239E88A8D65.svs,1464734709
TCGA-CV-7097-01Z-00-DX1,TCGA-CV-7097,24d0b96f-8a88-4357-82e5-bfc1bf28a612,01Z,DX1,TCGA-CV-7097-01Z-00-DX1.2B1116BD-7DC8-41BC-B17A-B2CD607C4CA3.svs,1411009167
TCGA-CV-7099-01Z-00-DX1,TCGA-CV-7099,3e9c706f-1c7a-471c-b0c7-12664d79b784,01Z,DX1,TCGA-CV-7099-01Z-00-DX1.7FECEF6F-9690-4331-A80C-ABACC8E5BC31.svs,768813465
TCGA-CV-7100-01Z-00-DX1,TCGA-CV-7100,69b80e9a-f0b0-4047-9e91-627dbcc9c0f7,01Z,DX1,TCGA-CV-7100-01Z-00-DX1.44DFCAC1-2567-40E7-8F03-AF1FB742B012.svs,1436798467
TCGA-CV-7101-01Z-00-DX1,TCGA-CV-7101,e84eb97d-f0bf-4664-9748-28999b9053f8,01Z,DX1,TCGA-CV-7101-01Z-00-DX1.0EBF4A94-904A-416D-ACB3-A7E2581AD832.svs,1177824021
TCGA-CV-7102-01Z-00-DX1,TCGA-CV-7102,f8b4a699-27a6-4e4a-834b-4b421d66a3e7,01Z,DX1,TCGA-CV-7102-01Z-00-DX1.AA1016D3-86C8-41E4-BF90-6E86C1D606E5.svs,1038832609
TCGA-CV-7103-01Z-00-DX1,TCGA-CV-7103,952a4297-5716-45b8-93d9-f3631adbee8d,01Z,DX1,TCGA-CV-7103-01Z-00-DX1.F70ED660-29F0-4BE1-8B0C-ACCD8FF90B7F.svs,1069158069
TCGA-CV-7104-01Z-00-DX1,TCGA-CV-7104,b90df1aa-acf7-4925-b04c-b2f5ea213a28,01Z,DX1,TCGA-CV-7104-01Z-00-DX1.2BE927ED-55FB-4410-8E01-64FC5FF536A0.svs,1130289439
TCGA-CV-7177-01Z-00-DX1,TCGA-CV-7177,06bd542a-5e5a-4d74-91ef-87984586dbc7,01Z,DX1,TCGA-CV-7177-01Z-00-DX1.F904D98D-645B-4579-9757-28561DFEFB93.svs,789607817
TCGA-CV-7178-01Z-00-DX1,TCGA-CV-7178,f0aecf01-bdf0-4485-8530-9e13c00c43e7,01Z,DX1,TCGA-CV-7178-01Z-00-DX1.8938642C-55C3-4FAD-9106-0CA8B1040B9D.svs,1167172389
TCGA-CV-7180-01Z-00-DX1,TCGA-CV-7180,5d972c91-4a49-4dda-994f-25fc0fc8491a,01Z,DX1,TCGA-CV-7180-01Z-00-DX1.9C31E39D-548C-4587-9FF1-18B1F1E0BE22.svs,637099455
TCGA-CV-7183-01Z-00-DX1,TCGA-CV-7183,92be2c47-90be-49a2-8051-310a90da9f2b,01Z,DX1,TCGA-CV-7183-01Z-00-DX1.B90BA26B-F922-4C10-BCA4-203E1453D4B3.svs,737486517
TCGA-CV-7235-01Z-00-DX1,TCGA-CV-7235,24eacba2-b08a-4ee9-9f49-3fe18df247e4,01Z,DX1,TCGA-CV-7235-01Z-00-DX1.4779177A-2956-41BC-8324-00729FEE8B9A.svs,1072822773
TCGA-CV-7236-01Z-00-DX1,TCGA-CV-7236,d99cad58-b84b-4576-918c-5b85950fcd03,01Z,DX1,TCGA-CV-7236-01Z-00-DX1.0755A8D7-0E79-471B-8C3B-C4CBD2733FD3.svs,1371780461
TCGA-CV-7238-01Z-00-DX1,TCGA-CV-7238,713e81e2-df80-4e86-9d0a-81b84ebdc9f9,01Z,DX1,TCGA-CV-7238-01Z-00-DX1.125B2906-3C04-46F7-887B-044BDA3724A2.svs,1721791745
TCGA-CV-7242-01Z-00-DX1,TCGA-CV-7242,678da7e5-a232-4b7c-a713-acf26b397fd7,01Z,DX1,TCGA-CV-7242-01Z-00-DX1.DE2FE048-F989-48F8-A5CA-056DD917FA18.svs,1144350809
